uf,municipality,ibge_code,year,arena_votes,mdb_votes,blank_votes,null_votes,total_votes,electorate,appointed_mayor
ES,Presidente Kennedy,3204302,1972,1286,1152,24,97,2559,3338,0
ES,Rio Novo do Sul,3204401,1972,1759,1226,44,36,3065,3986,0
ES,Santa Leopoldina,3204500,1972,2505,1215,123,164,4007,4677,0
ES,Santa Teresa,3204609,1972,4283,0,1683,66,6032,7266,0
ES,São Gabriel da Palha,3204708,1972,5002,0,489,91,5582,7627,0
ES,São José do Calçado,3204807,1972,2636,0,36,22,2694,4150,0
ES,São Mateus,3204906,1972,3022,3921,183,431,7557,9980,0
ES,Serra,3205002,1972,4694,2982,280,391,8347,11730,0
ES,Viena,3205101,1972,1585,0,824,80,2489,3355,0
ES,Vila Velha,3205200,1972,24429,10224,1058,2735,38446,50994,0
ES,Vitória,3205309,1972,NA,NA,NA,NA,NA,66272,1
RJ,Angra dos Reis,3300100,1972,NA,NA,NA,NA,NA,11343,1
RJ,Araruama,3300209,1972,4988,5611,239,618,11456,12832,0
RJ,Barra do Piraí,3300308,1972,12144,7890,267,603,20904,23660,0
RJ,Barra Mansa,3300407,1972,21692,16152,625,1257,39706,47061,0
RJ,Bom Jardim,3300506,1972,3807,0,824,158,4789,5778,0
RJ,Bom Jesus do Itabapoana,3300605,1972,4546,4937,153,264,9900,13591,0
RJ,Cabo Frio,3300704,1972,8938,6277,195,345,15755,19054,0
RJ,Cachoeiras de Macacu,3300803,1972,8707,294,277,255,9533,11859,0
RJ,Cambuci,3300902,1972,7312,0,91,176,7579,10221,0
RJ,Campos,3301009,1972,74363,32049,1909,4728,113049,135312,0
RJ,Cantagalo,3301108,1972,5673,0,70,114,5857,7407,0
RJ,Carmo,3301207,1972,832,3387,44,114,4377,5350,0
RJ,Casimiro de Abreu,3301306,1972,5340,0,156,144,5640,7120,0
RJ,Conceição de Macabu,3301405,1972,3589,164,26,48,3827,4438,0
RJ,Cordeiro,3301504,1972,5340,0,71,71,5482,6379,0
RJ,Duas Barras,3301603,1972,2780,0,28,61,2869,3362,0
RJ,Duque de Caxias,3301702,1972,NA,NA,NA,NA,NA,187627,1
RJ,Eng. Paulo de Frontin,3301801,1972,2207,1670,85,185,4147,4856,0
RJ,Itaboraí,3301900,1972,9090,5138,551,1002,15781,19636,0
RJ,Itaguai,3302007,1972,12393,2720,686,1676,17475,23946,0
RJ,Itaocara,3302106,1972,7063,0,59,83,7205,8251,0
RJ,Itaperuna,3302205,1972,11441,5747,300,423,17911,20976,0
RJ,Laje do Muriaé,3302304,1972,1548,1367,37,44,2996,3478,0
RJ,Macaé,3302403,1972,7266,10967,499,877,19609,23154,0
RJ,Magé,3302502,1972,12692,11622,901,2014,27229,34216,0
RJ,Mangaratiba,3302601,1972,2655,2889,154,254,5952,7119,0
RJ,Maricá,3302700,1972,4424,2554,171,396,7545,8317,0
RJ,Mendes,3302809,1972,5693,97,110,214,6114,6810,0
RJ,Miguel Pereira,3302908,1972,3813,3903,144,254,8114,9021,0
RJ,Miracema,3303005,1972,4784,2564,91,156,7595,8932,0
RJ,Natividade,3303104,1972,4137,0,944,54,5135,6827,0
RJ,Nilópolis,3303203,1972,27381,21922,3234,8443,60980,78852,0
RJ,Niterói,3303302,1972,NA,NA,NA,NA,NA,169699,1
RJ,Nova Friburgo,3303401,1972,14113,19351,415,687,34566,39234,0
RJ,Nova Iguaçu,3303500,1972,97155,32519,10564,21319,161557,217137,0
RJ,Paracambi,3303609,1972,5075,3455,298,581,9409,11157,0
RJ,Paraíba do Sul,3303708,1972,8908,0,189,283,9380,10931,0
RJ,Parati,3303807,1972,1644,1719,53,211,3627,4683,0
RJ,Petrópolis,3303906,1972,15134,47235,1533,2778,66680,73474,0
RJ,Piraí,3304003,1972,9688,483,624,757,11552,15224,0
RJ,Porciúncula,3304102,1972,4282,0,121,56,4459,6208,0
RJ,Resende,3304201,1972,17650,0,2331,1234,21215,26567,0
RJ,Rio Bonito,3304300,1972,11656,0,280,409,12345,14493,0
RJ,Rio Claro,3304409,1972,3260,0,550,21,3831,5112,0
RJ,Rio das Flores,3304508,1972,1934,0,401,77,2412,3038,0
RJ,Santa Maria Madalena,3304607,1972,1534,1922,54,55,3563,4659,0
RJ,Santo Antônio de Pádua,3304706,1972,NA,NA,NA,NA,NA,15992,1
RJ,São Fidélis,3304805,1972,6601,4572,98,279,11550,15355,0
RJ,São Gonçalo,3304904,1972,53611,41075,5661,10269,110616,136481,0
RJ,São João da Barra,3305000,1972,8308,8188,268,476,17240,20882,0
RJ,São João de Meriti,3305109,1972,36428,38779,3914,10643,89764,109339,0
RJ,São Pedro da Aldeia,3305208,1972,3945,3660,119,334,7458,8831,0
RJ,São Sebastião do Alto,3305307,1972,3339,347,50,117,3853,5128,0
RJ,Sapucaia,3305406,1972,5030,57,60,156,5303,6226,0
RJ,Saquarema,3305505,1972,4227,1239,193,387,6046,7100,0
RJ,Silva Jardim,3305604,1972,2614,0,74,164,2852,3845,0
RJ,Sumidouro,3305703,1972,1825,1334,57,99,3315,4079,0
RJ,Teresópolis,3305802,1972,10617,12603,318,1034,24572,26903,0
RJ,Trajano de Morais,3305901,1972,2017,1755,54,57,3883,4495,0
RJ,Três Rios,3306008,1972,7132,13026,488,1097,21743,25320,0
RJ,Valença,3306107,1972,9394,8439,407,810,19050,23211,0
RJ,Vassouras,3306206,1972,4746,6297,414,874,12331,15167,0
RJ,Volta Redonda,3306305,1972,34747,16093,658,1659,53157,61847,0
SP,Adamantina,3500105,1972,8650,0,1469,442,10561,12891,0
SP,Adolfo,3500204,1972,909,0,128,9,1046,1254,0
SP,Aguaí,3500303,1972,1653,1568,93,273,3587,3910,0
SP,Águas da Prata,3500402,1972,NA,NA,NA,NA,NA,1950,1
SP,Águas de Lindóia,3500501,1972,NA,NA,NA,NA,NA,2080,1
SP,Sta. Bárbara do Rio Pardo,3500550,1972,NA,NA,NA,NA,NA,1856,1
SP,Águas de São Pedro,3500600,1972,NA,NA,NA,NA,NA,799,1
SP,Agudos,3500709,1972,5711,0,140,185,6036,6905,0
SP,Alfredo Marcondes,3500808,1972,2689,0,36,41,2766,3363,0
SP,Altair,3500907,1972,600,0,65,144,809,833,0
SP,Altinópolis,3501004,1972,1974,1738,50,77,3839,4293,0
SP,Alto Alegre,3501103,1972,1390,0,145,140,1675,2158,0
SP,Álvares Florense,3501202,1972,2557,0,40,34,2631,3400,0
SP,Álvares Machado,3501301,1972,2730,0,1281,61,4072,5474,0
SP,Alvaro de Carvalho,3501400,1972,972,0,10,32,1014,1506,0
SP,Alvinlândia,3501509,1972,469,394,37,30,930,1422,0
SP,Americana,3501608,1972,11472,12496,588,1345,25901,28819,0
SP,Américo Brasiliense,3501707,1972,2035,0,56,77,2168,2378,0
SP,Américo de Campos,3501806,1972,1529,850,39,22,2440,2888,0
SP,Amparo,3501905,1972,NA,NA,NA,NA,NA,12231,1
SP,Analândia,3502002,1972,490,0,173,10,673,779,0
SP,Andradina,3502101,1972,17569,0,255,349,18173,21996,0
SP,Angatuba,3502200,1972,NA,NA,NA,NA,NA,NA,0
SP,Anhembi,3502309,1972,944,0,243,21,1208,1382,0
SP,Anhumas,3502408,1972,926,0,475,26,1427,1863,0
SP,Aparecida,3502507,1972,8438,196,92,276,9002,9712,0
SP,Aparecida D'Oeste,3502606,1972,1408,1501,38,32,2979,4048,0
SP,Apiaí,3502705,1972,2215,2650,136,121,5122,5788,0
SP,Araçatuba,3502804,1972,35044,0,422,988,36454,50706,0
SP,Araçoiaba da Serra,3502903,1972,1936,812,90,134,2972,3178,0
SP,Aramina,3503000,1972,873,0,153,34,1060,1287,0
SP,Arandu,3503109,1972,551,566,19,18,1154,1415,0
SP,Araraquara,3503208,1972,34981,0,914,1556,37451,41743,0
SP,Araras,3503307,1972,9437,6508,381,701,17027,18560,0
SP,Arealva,3503406,1972,1780,0,227,77,2084,2488,0
SP,Areias,3503505,1972,1014,0,28,15,1057,1306,0
SP,Areiópolis,3503604,1972,838,0,202,9,1049,1314,0
SP,Ariranha,3503703,1972,1474,0,552,17,2043,2400,0
SP,Arthur Nogueira,3503802,1972,1603,0,908,31,2542,2713,0
SP,Arujá,3503901,1972,2259,0,102,85,2446,2816,0
SP,Assis,3504008,1972,8894,9837,283,497,19511,24127,0
SP,Atibaia,3504107,1972,NA,NA,NA,NA,NA,11802,1
SP,Auriflama,3504206,1972,2662,0,917,464,4043,5407,0
SP,Avai,3504305,1972,1390,0,40,43,1473,1537,0
SP,Avanhandava,3504404,1972,715,950,18,25,1708,2084,0
SP,Avaré,3504503,1972,12276,400,309,527,13512,16357,0
SP,Bady Bassitt,3504602,1972,870,0,135,40,1045,1301,0
SP,Balbinos,3504701,1972,316,0,32,5,353,548,0
SP,Bálsamo,3504800,1972,1391,0,140,9,1540,1871,0
SP,Bananal,3504909,1972,2284,0,948,96,3328,4011,0
SP,Barão de Antonina,3505005,1972,572,593,10,10,1185,1328,0
SP,Barbosa,3505104,1972,1747,0,7,11,1765,1999,0
SP,Bariri,3505203,1972,3571,0,817,1665,6053,7536,0
SP,Barra Bonita,3505302,1972,4463,0,887,65,5415,6239,0
SP,Barra do Turvo,3505401,1972,371,0,123,2,496,595,0
SP,Barretos,3505500,1972,15754,5330,269,664,22017,26162,0
SP,Barrinha,3505609,1972,1743,0,26,44,1813,2224,0
SP,Barueri,3505708,1972,3856,3578,619,1112,9165,11221,0
SP,Bastos,3505807,1972,3523,0,15,23,3561,3879,0
SP,Batatais,3505906,1972,5284,5052,110,178,10624,11822,0
SP,Bauru,3506003,1972,34529,0,7873,7926,50328,58147,0
SP,Bebedouro,3506102,1972,8956,0,2100,631,11687,14630,0
SP,Bento de Abreu,3506201,1972,875,0,9,10,894,1112,0
SP,Bernardino de Campos,3506300,1972,2747,0,467,51,3265,3943,0
SP,Bilac,3506409,1972,1949,0,24,33,2006,2506,0
SP,Birigüi,3506508,1972,6257,6393,184,330,13164,16308,0
SP,Biritiba-Mirim,3506607,1972,1743,0,74,87,1904,2061,0
SP,Boa Esperança do Sul,3506706,1972,907,936,52,103,1998,2210,0
SP,Bocaina,3506805,1972,1276,627,84,138,2125,2520,0
SP,Bofete,3506904,1972,1094,0,348,142,1584,1917,0
SP,Boituva,3507001,1972,2648,0,922,150,3720,4179,0
SP,Bom Jesus dos Perdões,3507100,1972,1220,0,30,30,1280,1372,0
SP,Borá,3507209,1972,225,0,44,3,272,387,0
SP,Boracéia,3507308,1972,527,0,155,12,694,870,0
SP,Borborema,3507407,1972,2612,0,49,38,2699,3113,0
SP,Botucatu,3507506,1972,13966,4584,490,1587,20627,23051,0
SP,Bragança Paulista,3507605,1972,17455,0,534,816,18805,20388,0
SP,Braúna,3507704,1972,826,556,12,18,1412,1850,0
SP,Brodósqui,3507803,1972,1402,1552,42,101,3097,3284,0
SP,Brotas,3507902,1972,2361,0,819,554,3734,4508,0
SP,Buri,3508009,1972,2708,0,41,34,2783,3147,0
SP,Buritama,3508108,1972,1701,0,320,78,2099,2570,0
SP,Buritizal,3508207,1972,1155,0,182,18,1355,1571,0
SP,Cabrália Paulista,3508306,1972,301,512,31,42,886,1114,0
SP,Cabreúva,3508405,1972,2094,0,83,119,2296,2522,0
SP,Caçapava,3508504,1972,4313,5007,258,445,10023,10757,0
SP,Cachoeira Paulista,3508603,1972,4785,1804,251,530,7370,8104,0
SP,Caconde,3508702,1972,2255,0,1814,60,4129,5441,0
SP,Cafelándia,3508801,1972,2909,1009,168,195,4281,5269,0
SP,Caiabu,3508900,1972,1107,0,412,15,1534,2345,0
SP,Caieiras,3509007,1972,3262,1638,189,415,5504,5821,0
SP,Caiuá,3509106,1972,1098,0,41,28,1167,1703,0
SP,Cajamar,3509205,1972,1756,858,104,166,2884,3242,0
SP,Cajobi,3509304,1972,1307,0,665,65,2037,2721,0
SP,Cajuru,3509403,1972,3068,1517,58,115,4758,5425,0
SP,Campinas,3509502,1972,30090,104521,3906,8276,146793,159318,0
SP,Campo Limpo Paulista,3509601,1972,2430,506,92,174,3202,3424,0
SP,Campos do Jordão,3509700,1972,NA,NA,NA,NA,NA,7130,1
SP,Campos Novos Paulista,3509809,1972,618,295,18,30,961,1231,0
SP,Cananéia,3509908,1972,1527,0,23,44,1574,1770,0
SP,Cândido Mota,3510005,1972,4047,2359,116,235,6757,7975,0
SP,Cândido Rodrigues,3510104,1972,769,0,198,16,983,1114,0
SP,Capão Bonito,3510203,1972,4668,1493,174,224,6559,6985,0
SP,Capela do Alto,3510302,1972,1537,0,27,28,1592,1663,0
SP,Capivari,3510401,1972,4600,2292,137,244,7273,8183,0
SP,Caraguatatuba,3510500,1972,4541,0,79,124,4744,5703,0
SP,Carapicuíba,3510609,1972,9480,4881,934,2128,17423,19747,0
SP,Cardoso,3510708,1972,2691,0,1194,139,4024,5495,0
SP,Casa Branca,3510807,1972,5633,639,90,209,6571,7471,0
SP,Cássia dos Coqueiros,3510906,1972,664,0,283,13,960,1195,0
SP,Castilho,3511003,1972,NA,NA,NA,NA,NA,3521,1
SP,Catanduva,3511102,1972,16639,1231,284,638,18792,21598,0
SP,Catiguá,3511201,1972,837,0,152,623,1612,1864,0
SP,Cedral,3511300,1972,990,701,51,55,1797,2063,0
SP,Cerqueira César,3511409,1972,3072,0,62,62,3196,3832,0
SP,Cerquilho,3511508,1972,2836,0,492,61,3389,3853,0
SP,Cesário Lange,3511607,1972,2485,0,22,22,2529,2632,0
SP,Charqueada,3511706,1972,1376,1138,156,168,2838,3101,0
SP,Clementina,3511904,1972,999,0,172,13,1184,1972,0
SP,Colina,3512001,1972,2367,0,957,81,3405,3936,0
SP,Colômbia,3512100,1972,1106,0,13,15,1134,1309,0
SP,Conchal,3512209,1972,1603,2015,72,62,3752,4078,0
SP,Conchas,3512308,1972,3102,0,857,166,4125,4579,0
SP,Cordeirópolis,3512407,1972,1651,1641,67,257,3616,3770,0
SP,Coroados,3512506,1972,1149,0,188,50,1387,1927,0
SP,Coronel Macedo,3512605,1972,2005,0,36,63,2104,2535,0
SP,Corumbataí,3512704,1972,752,0,165,40,957,1143,0
SP,Cosmópolis,3512803,1972,1782,2243,132,295,4452,4771,0
SP,Cosmorama,3512902,1972,1022,1436,32,51,2541,3046,0
SP,Cotia,3513009,1972,5799,1720,413,802,8734,9628,0
SP,Cravinhos,3513108,1972,4405,0,119,201,4725,5416,0
SP,Cristais Paulista,3513207,1972,1444,0,295,32,1771,1968,0
SP,Cruzália,3513306,1972,1904,45,28,29,2006,2285,0
SP,Cruzeiro,3513405,1972,9251,8761,409,648,19069,20948,0
SP,Cubatão,3513504,1972,NA,NA,NA,NA,NA,24440,1
SP,Cunha,3513603,1972,5533,0,122,168,5823,6227,0
SP,Descalvado,3513702,1972,5621,0,124,215,5960,6479,0
SP,Diadema,3513801,1972,9165,11609,1435,2581,24790,27635,0
SP,Divinolândia,3513900,1972,3601,0,65,80,3746,4319,0
SP,Dobrada,3514007,1972,762,0,183,108,1053,1246,0
SP,Dois Córregos,3514106,1972,4289,0,680,73,5042,5750,0
SP,Dolcinópolis,3514205,1972,871,0,11,12,894,1046,0
SP,Dourado,3514304,1972,1212,0,223,595,2030,2383,0
SP,Dracena,3514403,1972,4379,0,838,6678,11895,15819,0
SP,Duartina,3514502,1972,1150,2335,48,72,3605,4144,0
SP,Dumont,3514601,1972,1326,0,21,20,1367,1510,0
SP,Echaporã,3514700,1972,1651,0,158,13,1822,2518,0
SP,Eldorado,3514809,1972,1936,0,537,60,2533,3055,0
SP,Elias Fausto,3514908,1972,1199,903,42,57,2201,2446,0
SP,Embu,3515004,1972,2595,4661,312,545,8113,8999,0
SP,Embu-Guaçu,3515103,1972,2576,0,133,170,2879,3158,0
SP,Espirito Santo do Pinhal,3515186,1972,6814,0,1652,190,8656,10482,0
SP,Estrela D'Oeste,3515202,1972,2250,0,894,44,3188,4064,0
SP,Estrela do Norte,3515301,1972,770,0,5,6,781,1012,0
SP,Fartura,3515400,1972,3114,0,621,15,3750,4439,0
SP,Fernandópolis,3515509,1972,11342,0,152,206,11700,14536,0
SP,Fernando Prestes,3515608,1972,1570,0,28,12,1610,1753,0
SP,Ferraz de Vasconcelos,3515707,1972,2526,2581,217,407,5731,6459,0
SP,Flora Rica,3515806,1972,706,0,43,85,834,1203,0
SP,Floreal,3515905,1972,1073,0,165,270,1508,1892,0
SP,Flórida Paulista,3516002,1972,2148,1213,65,92,3518,4747,0
SP,Florinia,3516101,1972,932,477,45,23,1477,1992,0
SP,Franca,3516200,1972,29101,1090,472,1294,31957,37574,0
SP,Francisco Morato,3516309,1972,1245,796,102,218,2361,2510,0
SP,Franco da Rocha,3516408,1972,5770,1664,404,926,8764,9621,0
SP,Gabriel Monteiro,3516507,1972,657,0,159,117,933,1198,0
SP,Gália,3516606,1972,2162,0,252,72,2486,3568,0
SP,Garça,3516705,1972,4860,3311,197,335,8703,11752,0
SP,Gastão Vidigal,3516804,1972,843,0,85,40,968,1450,0
SP,General Salgado,3516903,1972,2119,2563,50,53,4785,5918,0
SP,Getulina,3517000,1972,1955,1552,78,50,3635,4574,0
SP,Glicério,3517109,1972,1123,0,258,38,1419,1842,0
SP,Guaiçara,3517208,1972,1351,0,20,31,1402,1639,0
SP,Guaimbê,3517307,1972,919,0,130,11,1060,1454,0
SP,Guaíra,3517406,1972,6051,0,848,107,7006,10801,0
SP,Guapiaçu,3517505,1972,1707,0,171,44,1922,2387,0
SP,Guapiara,3517604,1972,2328,0,529,8,2865,3143,0
SP,Guará,3517703,1972,4755,0,71,60,4886,5306,0
SP,Guaraçaí,3517802,1972,1986,0,465,107,2558,3219,0
SP,Guaraci,3517901,1972,1784,0,425,513,2722,3324,0
SP,Guarani D'Oeste,3518008,1972,2701,0,26,35,2762,3409,0
SP,Guarantã,3518107,1972,1212,0,362,198,1772,3229,0
SP,Guararapes,3518206,1972,7040,0,70,90,7200,9076,0
SP,Guararema,3518305,1972,1348,0,441,221,2010,2232,0
SP,Guaratinguetá,3518404,1972,7422,14218,410,1170,23220,25632,0
SP,Guareí,3518503,1972,3104,0,51,70,3225,3318,0
SP,Guariba,3518602,1972,4460,0,75,56,4591,5090,0
SP,Guarujá,3518701,1972,17769,4056,1716,3528,27069,30778,0
SP,Guarulhos,3518800,1972,36419,17473,6336,9269,69497,77167,0
SP,Guzolândia,3518909,1972,760,0,111,574,1445,1917,0
SP,Herculândia,3519006,1972,1435,0,254,7,1696,2121,0
SP,Iacanga,3519105,1972,2583,0,46,80,2709,3415,0
SP,Iacri,3519204,1972,1445,0,31,27,1503,1877,0
SP,Ibaté,3519303,1972,2671,0,26,39,2736,2932,0
SP,Ibirá,3519402,1972,NA,NA,NA,NA,NA,2630,1
SP,Ibirarema,3519501,1972,0,2004,78,60,2142,2617,0
SP,Ibitinga,3519600,1972,5129,2124,162,365,7780,9103,0
SP,Ibiúna,3519709,1972,3932,3046,155,388,7521,9057,0
SP,Icém,3519808,1972,2198,0,28,47,2273,2974,0
SP,Iepé,3519907,1972,1589,0,591,277,2457,3752,0
SP,Igaraçu do Tietê,3520004,1972,2446,0,48,70,2564,3041,0
SP,Igarapava,3520103,1972,3927,3824,88,183,8022,9411,0
SP,Igaratá,3520202,1972,914,0,22,20,956,1138,0
SP,Iguape,3520301,1972,4989,0,38,48,5075,5769,0
SP,Ilhabela,3520400,1972,1095,0,327,302,1724,1910,0
SP,Indaiatuba,3520509,1972,10712,0,262,699,11673,12540,0
SP,Indiana,3520608,1972,1462,0,16,15,1493,1865,0
SP,Indiaporã,3520707,1972,1637,0,28,26,1691,2015,0
SP,Inúbia Paulista,3520806,1972,984,0,154,225,1363,1838,0
SP,Ipauçu,3520905,1972,3643,0,99,105,3847,4559,0
SP,Iperó,3521002,1972,1357,0,482,57,1896,2169,0
SP,Ipeúna,3521101,1972,749,0,20,19,788,823,0
SP,Iporanga,3521200,1972,818,0,14,12,844,996,0
SP,Ipuã,3521309,1972,2836,0,62,41,2939,3336,0
SP,Iracemápolis,3521408,1972,1512,1373,27,85,2997,3098,0
SP,Irapuã,3521507,1972,1221,0,18,9,1248,1647,0
SP,Irapuru,3521606,1972,3186,0,31,34,3251,4416,0
SP,Itaberá,3521705,1972,2915,0,46,47,3008,3210,0
SP,Itaí,3521804,1972,4058,0,58,40,4156,4575,0
SP,Itajobi,3521903,1972,2177,0,848,157,3182,3820,0
SP,Itaju,3522000,1972,789,0,17,20,826,986,0
SP,Itanhaém,3522109,1972,5390,0,144,290,5824,6904,0
SP,Itapecerica da Serra,3522208,1972,3838,0,1756,237,5831,6830,0
SP,Itapetininga,3522307,1972,8231,10287,488,880,19886,21379,0
SP,Itapeva,3522406,1972,13970,0,226,267,14463,15975,0
SP,Itapevi,3522505,1972,3237,3131,338,708,7414,8328,0
SP,Itapira,3522604,1972,11492,0,318,428,12238,13774,0
SP,Itápolis,3522703,1972,4602,0,2193,289,7084,8498,0
SP,Itaporanga,3522802,1972,1878,0,1736,54,3668,4268,0
SP,Itapuí,3522901,1972,1539,0,274,83,1896,2405,0
SP,Itapura,3523008,1972,928,0,8,17,953,1214,0
SP,Itaquaquecetuba,3523107,1972,2422,2411,354,593,5780,6711,0
SP,ltararé,3523206,1972,8601,0,255,423,9279,10627,0
SP,Itariri,3523305,1972,2456,0,67,93,2616,2993,0
SP,Itatiba,3523404,1972,11998,0,232,305,12535,13124,0
SP,Itatinga,3523503,1972,1568,0,451,46,2065,2387,0
SP,Itirapina,3523602,1972,2734,0,121,191,3046,3386,0
SP,Itirapuã,3523701,1972,971,0,440,20,1431,1794,0
SP,Itobi,3523800,1972,1040,0,285,41,1366,1492,0
SP,Itu,3523909,1972,13993,0,404,712,15109,17277,0
SP,Itupeva,3524006,1972,1685,0,102,71,1858,1975,0
SP,Ituverava,3524105,1972,9936,0,163,157,10256,11706,0
SP,Jaborandi,3524204,1972,1632,0,26,26,1684,1922,0
SP,Jabuticabal,3524303,1972,12220,0,375,526,13121,14791,0
SP,Jacareí,3524402,1972,19631,0,628,1382,21641,24078,0
SP,Jaci,3524501,1972,710,0,88,6,804,985,0
SP,Jacupiranga,3524600,1972,4139,0,38,97,4274,4685,0
SP,Jaguariúna,3524709,1972,1486,890,62,68,2506,2732,0
SP,Jales,3524808,1972,6078,4377,130,151,10736,12210,0
SP,Jambeiro,3524907,1972,360,0,284,79,723,828,0
SP,Jandira,3525003,1972,3530,642,159,345,4676,5281,0
SP,Jardinópolis,3525102,1972,4386,0,1294,656,6336,7448,0
SP,Jarinu,3525201,1972,1142,795,45,76,2058,2229,0
SP,Jaú,3525300,1972,19937,0,351,529,20817,24255,0
SP,Jeriquara,3525409,1972,855,0,17,23,895,1037,0
SP,Joanópolis,3525508,1972,1222,1170,50,49,2491,2689,0
SP,João Ramalho,3525607,1972,407,0,34,12,453,546,0
SP,José Bonifácio,3525706,1972,6058,0,70,76,6204,7370,0
SP,Júlio Mesquita,3525805,1972,1096,0,15,16,1127,1435,0
SP,Jundiai,3525904,1972,42755,10919,3384,6673,63731,67597,0
SP,Junqueirópolis,3526001,1972,5549,0,54,59,5662,7356,0
SP,Juquiá,3526100,1972,2858,0,61,95,3014,3529,0
SP,Juquitiba,3526209,1972,1438,0,66,73,1577,1796,0
SP,Lagoinha,3526308,1972,1483,0,44,29,1556,1873,0
SP,Laranjal Paulista,3526407,1972,2264,3343,101,137,5845,6266,0
SP,Lavínia,3526506,1972,2398,0,19,29,2446,3407,0
SP,Lavrinhas,3526605,1972,667,509,34,55,1265,1409,0
SP,Leme,3526704,1972,5072,3086,461,1233,9852,10461,0
SP,Lençóis Paulista,3526803,1972,4708,2610,145,205,7668,8437,0
SP,Limeira,3526902,1972,26125,4559,1161,2765,34610,36498,0
SP,Lindóia,3527009,1972,NA,NA,NA,NA,NA,1160,1
SP,Lins,3527108,1972,11334,0,2124,350,13808,16969,0
SP,Lorena,3527207,1972,12266,3588,359,813,17026,18965,0
SP,Louveira,3527306,1972,1930,0,85,86,2101,2242,0
SP,Lucélia,3527405,1972,4507,0,1078,634,6219,8030,0
SP,Lucianópolis,3527504,1972,559,0,59,124,742,956,0
SP,Luís Antônio,3527603,1972,697,0,79,13,789,897,0
SP,Luisiânia,3527702,1972,701,0,103,34,838,1159,0
SP,Lupércio,3527801,1972,842,0,18,19,879,1273,0
SP,Lutécia,3527900,1972,684,0,54,367,1105,1359,0
SP,Macatuba,3528007,1972,1506,0,218,436,2160,2503,0
SP,Macaubal,3528106,1972,1741,0,453,152,2346,2700,0
SP,Macedônia,3528205,1972,866,0,143,10,1019,1279,0
SP,Magda,3528304,1972,1005,0,10,6,1021,1216,0
SP,Mairinque,3528403,1972,5700,0,985,144,6829,7422,0
SP,Mairiporã,3528502,1972,4775,0,173,297,5245,5946,0
SP,Manduri,3528601,1972,1497,0,218,6,1721,1997,0
SP,Marabá Paulista,3528700,1972,757,398,8,10,1173,1627,0
SP,Maracaí,3528809,1972,2946,0,37,34,3017,3487,0
SP,Mariápolis,3528908,1972,765,770,18,16,1569,2564,0
SP,Marília,3529005,1972,30351,0,775,1154,32280,39758,0
SP,Marinópolis,3529104,1972,546,0,64,5,615,843,0
SP,Martinópolis,3529203,1972,6256,0,58,64,6378,7652,0
SP,Matão,3529302,1972,3553,4185,69,233,8040,8729,0
SP,Mauá,3529401,1972,8227,16725,1394,2424,28770,32144,0
SP,Mendonça,3529500,1972,942,0,227,19,1188,1549,0
SP,Meridiano,3529609,1972,1342,0,32,23,1397,1686,0
SP,Miguelópolis,3529708,1972,2757,1816,83,156,4812,5685,0
SP,Mineiros do Tietê,3529807,1972,1798,0,28,24,1850,2121,0
SP,Miracatu,3529906,1972,2562,0,100,54,2680,3113,0
SP,Mira Estrela,3530003,1972,565,0,97,675,1337,1656,0
SP,Mirandópolis,3530102,1972,4065,0,972,1913,18512,9387,0
SP,Mirante do Paranapanema,3530201,1972,5694,0,69,67,5830,8885,0
SP,Mirassol,3530300,1972,5808,0,1083,203,7094,8383,0
SP,Mirassolândia,3530409,1972,744,0,100,35,879,1102,0
SP,Mococa,3530508,1972,3370,6826,165,266,10627,12957,0
SP,Moji das Cruzes,3530607,1972,40106,0,2096,2491,44693,47892,0
SP,Moji-Guaçu,3530706,1972,5878,9446,222,384,15930,16860,0
SP,Moji-Mirim,3530805,1972,4806,8355,237,376,13774,15402,0
SP,Mombuca,3530904,1972,1248,0,20,22,1290,1313,0
SP,Monções,3531001,1972,596,382,1,8,987,1123,0
SP,Mongaguá,3531100,1972,1590,0,427,44,2061,2470,0
SP,Monte Alegre do Sul,3531209,1972,NA,NA,NA,NA,NA,1613,1
SP,Monte Alto,3531308,1972,2975,4953,62,134,8124,8954,0
SP,Monte Aprazível,3531407,1972,4658,0,1036,170,5864,7253,0
SP,Monte Azul Paulista,3531506,1972,2346,0,759,115,3220,3826,0
SP,Monte Castelo,3531605,1972,1822,0,17,28,1867,2801,0
SP,Monteiro Lobato,3531704,1972,521,0,399,91,1011,1245,0
SP,Monte-Mor,3531803,1972,1860,1902,86,147,3995,4498,0
SP,Morro Agudo,3531902,1972,3364,0,59,76,3499,3872,0
SP,Morungaba,3532009,1972,2097,0,55,52,2204,2330,0
SP,Murutinga do Sul,3532108,1972,1719,0,26,41,1786,2109,0
SP,Narandiba,3532207,1972,1421,0,31,12,1464,1907,0
SP,Natividade da Serra,3532306,1972,985,695,50,52,1782,2194,0
SP,Nazaré Paulista,3532405,1972,2014,0,62,68,2144,2354,0
SP,Neves Paulista,3532504,1972,2117,0,792,413,3322,4197,0
SP,Nhandeara,3532603,1972,2316,0,116,1561,3993,5508,0
SP,Nipoã,3532702,1972,1003,0,13,7,1023,1225,0
SP,Nova Aliança,3532801,1972,1905,0,23,20,1948,2164,0
SP,Nova Europa,3532900,1972,1163,0,13,26,1202,1505,0
